ticker,entry_date,entry_price,stop_loss,take_profit,tech_score,signals,exit_date,exit_price,pnl_pct,status,hold_days,max_drawdown_pct,max_favorable_pct,sell_signals,sell_score
HON,2025-12-17,199.89,194.2886,212.4932,12.08,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스퀴즈돌파",2025-12-24,196.93,-1.5308,expired,5,-2.5864,0.7204,[],0.0
AEP,2025-12-18,115.58,111.71,124.2875,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-12-26,115.67,0.0279,expired,5,-1.5055,0.7008,[],0.0
GD,2025-12-18,337.34,325.1386,364.7932,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-26,342.2,1.3907,expired,5,-0.1008,2.994,[],0.0
EA,2025-12-19,203.92,202.4629,207.1986,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 거래량2.5x",2025-12-24,204.78,0.3717,sell_signal,3,-0.0834,0.4512,"['bearish_divergence', 'rsi_overbought']",3.5
HUBB,2025-12-19,442.51,418.9129,495.6035,11.8,"20MA눌림목, 50MA눌림목, MACD상향, 거래량1.9x",2025-12-29,451.39,1.9567,expired,5,0.0,4.0428,[],0.0
IBM,2025-12-22,302.79,290.2186,331.0757,11.71,"20MA눌림목, 50MA눌림목, BB하단반등",2025-12-30,302.05,-0.2944,expired,5,-0.7068,2.3812,[],0.0
HON,2025-12-24,196.93,191.0828,210.0861,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-01-02,195.88,-0.5832,expired,5,-1.8179,0.3402,[],0.0
EBAY,2025-12-24,84.6,81.0357,92.6196,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-12-29,87.74,3.6616,sell_signal,2,-0.5792,3.8061,"['stoch_overbought', 'bb_upper_reject']",3.0
PEP,2025-12-26,143.78,139.1257,154.2521,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-05,139.92,-2.7347,expired,5,-3.0463,1.0363,[],0.0
RMD,2025-12-26,244.76,234.08,268.79,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-05,245.36,0.1951,expired,5,-1.9448,1.0337,[],0.0
HOLX,2025-12-29,74.51,74.0529,75.5386,12.22,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-08,74.88,0.4466,trailing_stop,7,-0.0671,0.7784,[],0.0
CTRA,2025-12-29,26.2,25.1314,28.6043,10.71,"20MA눌림목, 50MA눌림목, BB하단반등",2026-01-05,25.1314,-4.1285,stop_loss,4,-4.6565,1.9084,[],0.0
MO,2025-12-30,57.77,56.3286,61.0132,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-05,56.3286,-2.5451,stop_loss,3,-3.9294,0.2423,[],0.0
META,2025-12-30,665.95,631.4429,743.591,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-01-07,648.69,-2.6418,expired,5,-3.3711,0.0,[],0.0
MTCH,2025-12-31,32.29,31.0664,35.043,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-08,32.65,1.0649,expired,5,-1.9511,2.2762,[],0.0
CME,2026-01-05,275.06,265.85,295.7825,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 이평정배열, 스토캐스틱크로스",2026-01-06,265.85,-3.3984,stop_loss,1,-3.8246,0.0,[],0.0
WRB,2026-01-05,70.71,68.6471,75.3514,11.3,"20MA눌림목, 50MA눌림목, 강세다이버전스, 이평정배열, 스토캐스틱크로스",2026-01-07,68.6471,-2.9674,stop_loss,2,-3.7901,0.0141,[],0.0
LNT,2026-01-06,65.38,63.7929,68.9511,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-13,66.17,1.1583,expired,5,-1.5907,1.4531,[],0.0
EVRG,2026-01-06,73.1,71.3314,77.0793,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-13,73.93,1.0854,expired,5,-1.4774,1.327,[],0.0
CBOE,2026-01-07,255.16,245.71,276.4225,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.0x, 스토캐스틱크로스",2026-01-09,260.95,2.2192,sell_signal,2,-0.5212,2.9589,"['stoch_overbought', 'bb_upper_reject']",3.0
PSX,2026-01-07,137.88,131.1486,153.0257,10.3,"20MA눌림목, 50MA눌림목, 골든크로스, 거래량1.6x",2026-01-12,140.6314,1.9455,trailing_stop,3,-0.8631,5.6571,[],0.0
AOS,2026-01-08,70.4,67.8114,76.2243,11.82,"돌파(20d_high_breakout), 골든크로스, MACD상향, 거래량1.7x, 스토캐스틱크로스, 스퀴즈돌파",2026-01-12,71.01,0.8165,sell_signal,2,-1.2216,1.8182,"['stoch_overbought', 'bb_upper_reject']",3.0
AVY,2026-01-08,186.02,179.8557,199.8897,11.8,"20MA눌림목, BB하단반등, 돌파(20d_high_breakout), 거래량1.5x, 스토캐스틱크로스, 스퀴즈돌파",2026-01-15,189.08,1.595,expired,5,-0.5591,2.3385,[],0.0
ETR,2026-01-09,93.52,90.4486,100.4307,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-13,94.37,0.8589,sell_signal,2,-0.7592,0.9089,"['stoch_overbought', 'bb_upper_reject']",3.0
PEG,2026-01-09,78.68,75.8043,85.1504,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-16,79.42,0.8905,expired,5,-0.9024,1.3727,[],0.0
COR,2026-01-12,342.16,329.7629,370.0536,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-14,349.93,2.2209,sell_signal,2,0.0,2.2855,"['stoch_overbought', 'bb_upper_reject']",3.0
MCK,2026-01-12,825.62,796.9857,890.0472,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-16,840.46,1.7474,sell_signal,4,-0.6771,2.6986,"['stoch_overbought', 'bb_upper_reject']",3.0
ED,2026-01-13,100.21,97.18,107.0275,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-01-15,102.58,2.315,sell_signal,2,-0.1198,2.5646,"['stoch_overbought', 'bb_upper_reject']",3.0
EXC,2026-01-13,43.32,42.03,46.2225,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-16,44.73,3.2048,sell_signal,3,0.0,3.4626,"['stoch_overbought', 'bb_upper_reject']",3.0
PODD,2026-01-14,282.89,268.3457,315.6147,11.8,"20MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-22,280.0,-1.0716,expired,5,-2.7467,2.2518,[],0.0
FE,2026-01-14,46.15,45.0157,48.7021,11.62,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.5x, 스퀴즈돌파",2026-01-16,47.34,2.5285,sell_signal,2,-0.1083,2.6652,"['rsi_overbought', 'stoch_overbought', 'bb_upper_reject']",4.5
JPM,2026-01-15,309.26,296.2843,338.4554,11.2,"50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-23,297.72,-3.7815,expired,5,-4.1227,2.5706,[],0.0
EXC,2026-01-16,44.73,43.3243,47.8929,12.3,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(20d_high_breakout), 강세다이버전스, 골든크로스, 거래량2.3x, 스퀴즈돌파",2026-01-21,45.0,0.5536,sell_signal,2,-1.4085,1.1178,"['stoch_overbought', 'bb_upper_reject']",3.0
BRK-B,2026-01-16,493.29,481.7657,519.2197,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-21,481.7657,-2.3862,stop_loss,2,-2.3759,0.0,[],0.0
VRTX,2026-01-20,442.08,418.3743,495.4178,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-29,475.68,7.5504,trailing_stop,7,-0.4909,9.7087,[],0.0
ACGL,2026-01-20,91.8,88.2657,99.7521,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-27,93.46,1.7583,expired,5,-1.3617,2.8867,[],0.0
AIZ,2026-01-21,238.23,228.6286,259.8332,11.44,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-28,237.29,-0.4446,expired,5,-2.867,0.0,[],0.0
REGN,2026-01-21,749.33,704.6086,849.9532,11.21,"20MA눌림목, 50MA눌림목, BB하단반등",2026-01-28,751.13,0.1902,expired,5,-0.2709,3.5925,[],0.0
CB,2026-01-22,300.92,289.9114,325.6893,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.6x",2026-01-29,306.17,1.6946,expired,5,-0.7976,2.5322,[],0.0
HCA,2026-01-22,466.34,444.5186,515.4382,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-27,511.1839,9.5661,trailing_stop,3,-0.5768,13.1256,[],0.0
TEL,2026-01-27,230.78,217.9614,259.6218,11.44,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-03,226.35,-1.9696,expired,5,-4.2161,0.0,[],0.0
PLD,2026-01-27,128.7,123.0729,141.3611,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-03,131.88,2.4209,expired,5,-1.5773,2.8827,[],0.0
ACGL,2026-01-28,94.17,90.5429,102.3311,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-02-04,97.7796,3.7831,trailing_stop,5,0.0,6.7219,[],0.0
TT,2026-01-28,394.2,376.8129,433.3211,10.93,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2026-01-29,416.8296,5.6906,trailing_stop,1,0.0,9.0487,[],0.0
ROST,2026-01-29,186.5,179.9543,201.2279,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-04,188.9807,1.2801,trailing_stop,4,-0.4504,3.9625,[],0.0
AJG,2026-01-29,245.84,232.7,275.405,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-05,242.75,-1.3069,expired,5,-1.6189,4.3768,[],0.0
KDP,2026-01-30,27.44,26.2443,30.1304,11.44,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-06,28.41,3.485,expired,5,-0.8746,4.5918,[],0.0
AVY,2026-01-30,185.51,178.7257,200.7746,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2026-02-04,189.1918,1.9347,trailing_stop,3,-0.8409,4.7275,[],0.0
CTSH,2026-02-02,82.91,78.8957,91.9421,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-03,78.8957,-4.8917,stop_loss,1,-11.7115,0.0,[],0.0
SRE,2026-02-03,87.0,82.9686,96.0707,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-10,89.7,3.0534,expired,5,-1.5747,3.5172,[],0.0
WRB,2026-02-03,69.19,65.7729,76.8786,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2026-02-05,71.29,2.9851,sell_signal,2,0.0,3.4832,"['stoch_overbought', 'bb_upper_reject']",3.0
AVB,2026-02-04,177.81,170.0743,195.2154,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-05,170.0743,-4.4006,stop_loss,1,-5.0503,2.0021,[],0.0
INVH,2026-02-04,26.47,25.2589,29.1951,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-02-11,27.2,2.7078,expired,5,-1.53,3.8156,[],0.0
INCY,2026-02-05,102.76,95.81,118.3975,10.71,"20MA눌림목, 50MA눌림목, BB하단반등",2026-02-12,100.75,-2.006,expired,5,-5.362,6.5395,[],0.0
COR,2026-02-05,352.16,329.9857,402.0521,10.3,"20MA눌림목, 50MA눌림목, 거래량2.2x, 스토캐스틱크로스",2026-02-10,360.0,2.1763,sell_signal,3,-0.2016,4.2935,"['dead_cross', 'stoch_overbought']",4.0
NRG,2026-02-06,153.32,140.9643,181.1204,10.57,"20MA눌림목, 50MA눌림목, MACD상향, 스토캐스틱크로스",2026-02-11,160.63,4.7178,sell_signal,3,-0.3457,4.983,"['stoch_overbought', 'bb_upper_reject']",3.0
RTX,2026-02-06,198.66,188.2543,222.0729,10.48,"20MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2026-02-13,200.06,0.6547,expired,5,-2.8088,2.537,[],0.0
PEG,2026-02-09,81.18,77.7443,88.9104,11.34,"20MA눌림목, 50MA눌림목, BB하단반등",2026-02-11,84.15,3.6085,sell_signal,2,0.0,3.7324,"['stoch_overbought', 'bb_upper_reject']",3.0
NXPI,2026-02-09,228.91,209.5143,272.5504,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-11,249.75,9.054,sell_signal,2,-0.7077,9.5889,"['stoch_overbought', 'bb_upper_reject']",3.0
EXC,2026-02-10,44.64,42.7729,48.8411,11.27,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-12,47.0396,5.3255,trailing_stop,2,-0.672,8.5125,[],0.0
EG,2026-02-10,330.48,313.2957,369.1447,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-02-12,336.12,1.6566,sell_signal,2,-0.938,2.2755,"['stoch_overbought', 'bb_upper_reject']",3.0
AIG,2026-02-11,78.44,74.8014,86.6268,13.07,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스토캐스틱크로스",2026-02-17,79.4,1.1739,sell_signal,3,-1.9888,1.9888,"['stoch_overbought', 'bb_upper_reject']",3.0
EW,2026-02-11,79.33,74.97,89.14,10.66,"20MA눌림목, BB하단반등, 거래량2.4x, 스토캐스틱크로스",2026-02-19,78.92,-0.5668,expired,5,-4.8153,1.374,[],0.0
INCY,2026-02-12,100.75,93.0929,117.9786,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-20,101.32,0.5158,expired,5,-0.7444,3.1266,[],0.0
LLY,2026-02-12,1038.27,947.4301,1242.6599,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-20,1009.52,-2.819,expired,5,-3.449,2.7671,[],0.0
GEHC,2026-02-13,80.34,75.5406,91.1387,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-02-20,83.5204,3.9087,trailing_stop,4,-0.3485,8.4391,[],0.0
DXCM,2026-02-13,70.02,64.59,82.2375,10.41,"20MA눌림목, 50MA눌림목, 거래량1.8x, 스토캐스틱크로스",2026-02-20,73.08,4.3202,expired,4,-0.2999,4.7844,[],0.0
PFG,2026-02-17,91.98,86.8043,103.6254,11.44,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-20,95.76,4.0596,expired,3,-1.2394,4.1205,[],0.0
J,2026-02-17,136.46,123.8529,164.8261,10.37,"20MA눌림목, 50MA눌림목, 강세다이버전스, 스토캐스틱크로스",2026-02-20,137.93,1.0272,expired,3,-0.1392,4.4335,[],0.0
ORLY,2026-02-19,94.17,88.9643,105.8829,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-02-20,93.5,-0.7615,expired,1,-1.9539,0.977,[],0.0
EA,2026-02-20,200.4,196.3028,209.6186,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",,,0.0,no_data,0,0.0,0.0,[],0.0
MS,2026-02-20,175.41,162.1386,205.2707,10.71,"20MA눌림목, 50MA눌림목, BB하단반등",,,0.0,no_data,0,0.0,0.0,[],0.0
