ticker,entry_date,entry_price,stop_loss,take_profit,tech_score,signals,exit_date,exit_price,pnl_pct,status,hold_days,max_drawdown_pct,max_favorable_pct,sell_signals,sell_score
DE,2025-12-01,468.11,454.0823,512.9986,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-05,475.11,1.4454,expired,4,-0.3589,3.7021,[],0.0
NDSN,2025-12-02,236.53,230.6586,255.3186,10.14,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-12-04,238.41,0.7448,sell_signal,2,-0.4693,1.7503,"['bearish_divergence', 'stoch_overbought']",3.5
SCHW,2025-12-03,93.99,91.3677,102.3814,10.69,"20MA눌림목, 50MA눌림목, MACD상향, 스토캐스틱크로스",2025-12-09,94.16,0.1309,expired,4,-1.3193,1.8938,[],0.0
SPG,2025-12-04,183.32,179.8013,194.58,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-12-10,179.8013,-1.9695,stop_loss,4,-2.2147,0.2182,[],0.0
AVY,2025-12-05,179.33,174.6041,194.4529,10.32,"돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스토캐스틱크로스, 스퀴즈돌파",2025-12-08,174.6041,-2.6853,stop_loss,1,-2.961,0.1784,[],0.0
HIG,2025-12-08,129.73,127.005,138.45,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-11,133.3486,2.7393,trailing_stop,3,0.0,4.8871,[],0.0
NRG,2025-12-09,166.75,158.2348,193.9986,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향, 스토캐스틱크로스",2025-12-15,159.99,-4.104,expired,4,-4.4858,3.3883,[],0.0
CINF,2025-12-10,162.62,159.3602,173.0514,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.0x, 스토캐스틱크로스",2025-12-16,164.738,1.2524,trailing_stop,4,0.0,3.3698,[],0.0
SBAC,2025-12-11,192.83,188.4586,206.8186,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-17,190.95,-1.025,expired,4,-1.7943,0.6897,[],0.0
ED,2025-12-12,97.53,95.5416,103.8929,10.69,"20MA눌림목, 50MA눌림목, BB하단반등",2025-12-18,99.99,2.4723,expired,4,-0.041,2.8709,[],0.0
ETR,2025-12-15,93.75,91.6098,100.5986,10.89,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-19,91.6098,-2.3329,stop_loss,4,-2.4533,0.48,[],0.0
CEG,2025-12-16,365.625,347.9977,422.0324,10.65,"20MA눌림목, 50MA눌림목, 이평정배열, 스토캐스틱크로스",2025-12-17,347.9977,-4.8711,stop_loss,1,-8.6003,1.7436,[],0.0
HON,2025-12-17,199.89,196.3891,211.0929,12.08,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스퀴즈돌파",2025-12-22,196.3891,-1.8014,stop_loss,3,-2.3463,0.7204,[],0.0
AEP,2025-12-18,115.58,113.1613,123.32,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-12-24,115.31,-0.2836,expired,4,-1.5055,0.7008,[],0.0
EA,2025-12-19,203.92,203.0093,206.8343,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 거래량2.5x",2025-12-24,204.78,0.3717,sell_signal,3,-0.0834,0.4512,"['bearish_divergence', 'rsi_overbought']",3.5
AMCR,2025-12-22,41.6,40.8009,44.1571,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-12-29,42.25,1.5125,expired,4,-0.8413,1.6827,[],0.0
COR,2025-12-23,340.59,333.5695,363.0557,11.22,"20MA눌림목, 50MA눌림목, 강세다이버전스",2025-12-30,340.04,-0.2115,expired,4,-0.4316,0.9043,[],0.0
HON,2025-12-24,196.93,193.2755,208.6243,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-12-31,195.09,-0.9843,expired,4,-0.9546,0.3402,[],0.0
PEP,2025-12-26,143.78,140.8711,153.0886,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-02,142.23,-1.128,expired,4,-1.1684,1.0363,[],0.0
HOLX,2025-12-29,74.51,74.2243,75.4243,11.67,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-05,74.75,0.2721,expired,4,-0.0671,0.51,[],0.0
MO,2025-12-30,57.77,56.8691,60.6529,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-05,56.8691,-1.6094,stop_loss,3,-3.9294,0.2423,[],0.0
MTCH,2025-12-31,32.29,31.5253,34.7371,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-07,32.59,0.8791,expired,4,-1.9511,2.1059,[],0.0
MMM,2026-01-02,161.82,158.5932,172.1457,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-08,165.24,2.0635,expired,4,-0.6303,2.9106,[],0.0
CME,2026-01-05,275.06,269.3038,293.48,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 이평정배열, 스토캐스틱크로스",2026-01-06,269.3038,-2.1427,stop_loss,1,-3.8246,0.0,[],0.0
LNT,2026-01-06,65.38,64.388,68.5543,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-07,64.388,-1.5672,stop_loss,1,-1.5907,0.3059,[],0.0
CBOE,2026-01-07,255.16,249.2538,274.06,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.0x, 스토캐스틱크로스",2026-01-09,260.95,2.2192,sell_signal,2,-0.5212,2.9589,"['stoch_overbought', 'bb_upper_reject']",3.0
AVY,2026-01-08,186.02,182.1673,198.3486,11.8,"20MA눌림목, BB하단반등, 돌파(20d_high_breakout), 거래량1.5x, 스토캐스틱크로스, 스퀴즈돌파",2026-01-14,188.38,1.2187,expired,4,-0.5591,2.3385,[],0.0
ETR,2026-01-09,93.52,91.6004,99.6629,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-13,94.37,0.8589,sell_signal,2,-0.7592,0.9089,"['stoch_overbought', 'bb_upper_reject']",3.0
COR,2026-01-12,342.16,334.4118,366.9543,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2026-01-14,349.93,2.2209,sell_signal,2,0.0,2.2855,"['stoch_overbought', 'bb_upper_reject']",3.0
MCD,2026-01-13,309.44,304.2668,325.9943,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-15,304.2668,-1.7218,stop_loss,2,-1.8227,0.5623,[],0.0
PODD,2026-01-14,282.89,273.7998,311.9786,11.45,"20MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2026-01-21,284.96,0.6817,expired,4,-1.0711,2.2518,[],0.0
UNP,2026-01-15,230.51,225.4725,246.63,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-20,225.4725,-2.2354,stop_loss,2,-4.5681,0.6117,[],0.0
EXC,2026-01-16,44.73,43.8514,47.5414,12.3,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(20d_high_breakout), 강세다이버전스, 골든크로스, 거래량2.3x, 스퀴즈돌파",2026-01-21,45.0,0.5536,sell_signal,2,-1.4085,1.1178,"['stoch_overbought', 'bb_upper_reject']",3.0
VRTX,2026-01-20,442.08,427.2639,489.4914,11.39,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-22,461.4679,4.3356,trailing_stop,2,-0.4909,6.8992,[],0.0
BKNG,2026-01-21,5163.6099,4992.2724,5711.8899,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.5x, 스토캐스틱크로스",2026-01-27,5153.4102,-0.2475,expired,4,-1.8663,1.6461,[],0.0
CB,2026-01-22,300.92,294.0397,322.9372,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.6x",2026-01-28,303.65,0.8572,expired,4,-0.7976,1.6051,[],0.0
SBAC,2026-01-23,187.16,180.8207,207.4457,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-01-29,187.77,0.2759,expired,4,-2.0945,1.7632,[],0.0
ATO,2026-01-26,168.5,165.1393,179.2543,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 거래량2.1x, 스토캐스틱크로스",2026-01-30,165.1393,-2.0445,stop_loss,4,-2.4332,0.5341,[],0.0
HBAN,2026-01-27,17.43,16.7952,19.4614,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-02,17.88,2.5317,expired,4,-3.4997,2.926,[],0.0
ACGL,2026-01-28,94.17,91.903,101.4243,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2026-02-04,98.49,4.5375,trailing_stop,5,0.0,6.7219,[],0.0
ROST,2026-01-29,186.5,182.4089,199.5914,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-03,189.7084,1.6703,trailing_stop,3,-0.4504,3.7962,[],0.0
CINF,2026-01-30,160.89,157.148,172.8643,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.6x",2026-02-04,166.4236,3.3894,trailing_stop,3,0.0,5.5504,[],0.0
J,2026-02-02,136.88,133.1479,148.8229,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-03,133.1479,-2.7766,stop_loss,1,-4.6464,0.0804,[],0.0
SRE,2026-02-03,87.0,84.4804,95.0629,11.3,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-09,87.48,0.5017,expired,4,-1.5747,1.2414,[],0.0
AVB,2026-02-04,177.81,172.9752,193.2814,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-05,172.9752,-2.7691,stop_loss,1,-5.0503,2.0021,[],0.0
CMS,2026-02-05,72.86,71.2064,78.1514,10.3,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스퀴즈돌파",2026-02-11,74.52,2.2283,sell_signal,4,-1.5921,2.347,"['stoch_overbought', 'bb_upper_reject']",3.0
DLTR,2026-02-06,123.83,118.0854,142.2129,10.3,"20MA눌림목, 50MA눌림목, 강세다이버전스, 스토캐스틱크로스",2026-02-12,128.43,3.6648,expired,4,-2.4227,4.4093,[],0.0
PEG,2026-02-09,81.18,79.0327,88.0514,10.86,"20MA눌림목, 50MA눌림목, BB하단반등",2026-02-11,84.15,3.6085,sell_signal,2,0.0,3.7324,"['stoch_overbought', 'bb_upper_reject']",3.0
EXC,2026-02-10,44.64,43.473,48.3743,10.75,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-12,47.4712,6.2923,trailing_stop,2,-0.672,8.5125,[],0.0
AIG,2026-02-11,78.44,76.1659,85.7171,12.78,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스토캐스틱크로스",2026-02-17,79.4,1.1739,sell_signal,3,-1.9888,1.9888,"['stoch_overbought', 'bb_upper_reject']",3.0
INCY,2026-02-12,100.75,95.9643,116.0643,11.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-19,101.73,0.9227,expired,4,-0.7444,3.1266,[],0.0
GEHC,2026-02-13,80.34,77.3404,89.9389,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2026-02-19,83.01,3.2734,expired,3,-0.3485,3.535,[],0.0
PFG,2026-02-17,91.98,88.7452,102.3314,10.89,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2026-02-19,92.15,0.1348,expired,2,-1.2394,1.4786,[],0.0
PNR,2026-02-18,101.79,97.4954,115.5329,10.7,"20MA눌림목, 50MA눌림목, MACD상향, 스토캐스틱크로스",2026-02-19,100.48,-1.337,expired,1,-1.9255,0.0,[],0.0
ORLY,2026-02-19,94.17,90.9164,104.5814,11.2,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",,,0.0,no_data,0,0.0,0.0,[],0.0
