ticker,entry_date,entry_price,stop_loss,take_profit,tech_score,signals,exit_date,exit_price,pnl_pct,status,hold_days,max_drawdown_pct,max_favorable_pct,sell_signals,sell_score
FSLR,2025-03-27,126.6,117.7296,144.3407,10.32,"20MA눌림목, BB하단반등, 강세다이버전스",2025-04-01,127.57,0.7162,expired,3,-4.7393,2.0537,[],0.0
AMGN,2025-03-28,306.95,298.1643,324.5214,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-04-02,305.7,-0.4572,expired,3,-2.2316,2.6226,[],0.0
AON,2025-03-31,399.09,389.3968,418.4764,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2025-04-03,394.29,-1.2527,expired,3,-2.22,0.4861,[],0.0
CSCO,2025-04-01,61.8,60.2411,64.9179,10.66,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스",2025-04-03,60.2411,-2.5725,stop_loss,2,-7.3463,0.1133,[],0.0
EQR,2025-04-02,71.63,69.5761,75.7379,10.58,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-04-03,69.5761,-2.9174,stop_loss,1,-4.7327,0.0,[],0.0
AMGN,2025-04-03,309.85,300.7225,328.105,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-04-04,300.7225,-2.9958,stop_loss,1,-5.2057,0.7294,[],0.0
DHI,2025-04-04,127.87,120.9325,141.745,10.36,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.6x, 스토캐스틱크로스",2025-04-07,120.9325,-5.4754,stop_loss,1,-6.0061,0.8994,[],0.0
HOLX,2025-04-07,61.27,59.0157,65.7786,10.39,"20MA눌림목, BB하단반등, 강세다이버전스, 거래량1.6x",2025-04-08,59.0157,-3.7293,stop_loss,1,-6.1857,1.8606,[],0.0
LDOS,2025-04-08,133.36,126.2768,147.5264,10.56,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-04-09,136.313,2.1643,trailing_stop,1,-2.257,5.5339,[],0.0
JKHY,2025-04-09,170.71,161.5964,188.9371,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.5x, 스토캐스틱크로스",2025-04-14,173.85,1.7894,expired,3,-2.9465,2.9758,[],0.0
CBOE,2025-04-10,210.02,200.0911,229.8779,9.75,"20MA눌림목, 50MA눌림목, BB하단반등",2025-04-15,217.95,3.7258,expired,3,-0.9761,4.1091,[],0.0
EXE,2025-04-11,103.42,96.5926,117.0747,10.64,"20MA눌림목, 50MA눌림목, 강세다이버전스, 스토캐스틱크로스",2025-04-16,104.75,1.236,expired,3,-0.8702,2.8331,[],0.0
ETR,2025-04-14,82.58,78.2011,91.3379,10.27,"20MA눌림목, 50MA눌림목, 강세다이버전스",2025-04-17,83.27,0.7855,expired,3,-0.7992,2.2766,[],0.0
NFLX,2025-04-15,97.628,90.1529,112.5783,9.47,"50MA눌림목, 돌파(10d_high_breakout), 골든크로스, 거래량1.5x",2025-04-21,98.791,1.1413,expired,3,-2.7769,4.3758,[],0.0
EXE,2025-04-16,104.75,97.5209,119.2083,10.48,"20MA눌림목, 50MA눌림목, 강세다이버전스",2025-04-22,103.01,-1.7111,expired,3,-3.3699,2.4344,[],0.0
SCHW,2025-04-17,76.15,70.3064,87.8371,10.85,"20MA눌림목, 50MA눌림목, 골든크로스, 스토캐스틱크로스",2025-04-23,77.85,2.1824,expired,3,-3.1385,5.0821,[],0.0
CAG,2025-04-21,25.39,24.0454,28.0793,10.12,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-04-24,24.92,-1.9011,expired,3,-2.2844,1.536,[],0.0
ALLE,2025-04-22,126.82,119.5986,141.2629,10.79,"20MA눌림목, 50MA눌림목, MACD상향, 스토캐스틱크로스",2025-04-24,137.4866,8.3608,trailing_stop,2,-0.5204,11.9697,[],0.0
IBM,2025-04-23,245.48,229.7482,276.9436,10.79,"20MA눌림목, 50MA눌림목, 돌파(10d_high_breakout), 골든크로스, 거래량1.5x",2025-04-24,229.7482,-6.4586,stop_loss,1,-8.571,0.0,[],0.0
BLK,2025-04-24,916.26,847.4475,1053.885,10.61,"20MA눌림목, 50MA눌림목, 강세다이버전스",2025-04-29,920.52,0.4149,expired,3,-1.8445,0.7924,[],0.0
ICE,2025-04-25,163.23,155.4386,178.8128,10.53,"20MA눌림목, 50MA눌림목, 강세다이버전스",2025-04-30,167.97,2.8539,expired,3,-0.5759,3.4001,[],0.0
CB,2025-04-28,282.18,269.1621,308.2157,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-05-01,283.29,0.3434,expired,3,-1.0242,1.5735,[],0.0
ACGL,2025-04-29,92.39,88.2971,100.5757,10.64,"20MA눌림목, 50MA눌림목, 골든크로스, MACD상향, 스토캐스틱크로스",2025-04-30,88.2971,-4.48,stop_loss,1,-6.6674,0.0,[],0.0
CHRW,2025-04-30,89.22,85.5204,96.6193,10.37,"20MA눌림목, 강세다이버전스, MACD상향, 거래량2.0x",2025-05-05,89.94,0.757,expired,3,-2.3313,4.0013,[],0.0
CHRW,2025-05-01,90.28,86.4304,97.9793,10.37,"20MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-05-06,88.32,-2.221,expired,3,-2.5255,2.7802,[],0.0
GL,2025-05-02,121.83,115.3575,134.775,10.72,"20MA눌림목, 50MA눌림목, 이평정배열, 스토캐스틱크로스",2025-05-06,120.34,-1.273,sell_signal,2,-1.6334,0.6731,['dead_cross'],2.5
CL,2025-05-05,90.74,87.3125,97.595,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-05-08,90.83,0.0492,expired,3,-0.8376,1.2563,[],0.0
LNT,2025-05-06,61.11,59.1268,65.0764,9.86,"20MA눌림목, 50MA눌림목, BB하단반등",2025-05-09,61.76,1.0137,expired,3,-0.7036,2.52,[],0.0
GL,2025-05-07,120.96,114.8732,133.1336,10.7,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-05-12,120.72,-0.2484,expired,3,-0.8515,2.6951,[],0.0
KIM,2025-05-08,20.68,19.9621,22.1157,10.37,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-05-12,21.1613,2.2776,trailing_stop,2,-0.5319,4.4971,[],0.0
LNT,2025-05-09,61.76,59.8807,65.5186,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 거래량1.7x",2025-05-12,59.8807,-3.0929,stop_loss,1,-4.5013,0.0,[],0.0
AMCR,2025-05-12,46.7,44.9911,50.1179,10.4,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2025-05-15,46.55,-0.3712,expired,3,-2.8908,0.1071,[],0.0
LNT,2025-05-13,60.46,58.4307,64.5186,9.7,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량2.6x",2025-05-16,62.48,3.2911,expired,3,-1.472,3.3907,[],0.0
LW,2025-05-14,51.41,49.5462,55.1375,10.62,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-05-16,52.6852,2.4304,trailing_stop,2,-0.2393,4.7462,[],0.0
BRK-B,2025-05-15,507.33,491.9421,538.1057,10.59,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-05-20,508.74,0.2279,expired,3,-0.1537,1.3798,[],0.0
CLX,2025-05-16,136.27,131.1914,146.4271,10.56,"20MA눌림목, BB하단반등, 강세다이버전스, MACD상향, 거래량1.9x",2025-05-21,131.87,-3.2789,sell_signal,3,-3.3536,0.3082,"['macd_cross_down', 'ma_reverse_alignment']",3.0
AVB,2025-05-19,208.62,202.4443,220.9714,10.5,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-05-21,202.4443,-3.0103,stop_loss,2,-3.3027,0.2828,[],0.0
IQV,2025-05-20,144.95,135.8075,163.235,10.24,"20MA눌림목, BB하단반등, MACD상향, 거래량1.9x",2025-05-22,135.8075,-6.3573,stop_loss,2,-6.5954,0.0,[],0.0
KO,2025-05-21,71.85,70.3661,74.8179,9.79,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스",2025-05-27,71.78,-0.1474,expired,3,-1.6145,0.515,[],0.0
DRI,2025-05-22,203.88,198.2389,215.1621,10.69,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 거래량1.7x",2025-05-27,209.8572,2.8817,trailing_stop,2,-0.9614,5.0324,[],0.0
LNT,2025-05-23,61.72,59.6693,65.8214,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-05-29,61.85,0.1606,expired,3,-1.0856,1.2314,[],0.0
EVRG,2025-05-27,66.23,64.2618,70.1664,10.44,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-05-30,66.41,0.2218,expired,3,-1.5703,0.6945,[],0.0
PSA,2025-05-28,302.16,293.7246,319.0307,8.91,"20MA눌림목, 50MA눌림목, BB하단반등",2025-06-02,309.77,2.4685,sell_signal,3,-0.2085,2.5947,"['bearish_divergence', 'stoch_overbought']",3.5
GDDY,2025-05-29,180.7,176.0514,189.9972,10.77,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-03,181.73,0.52,expired,3,-1.6967,1.0404,[],0.0
ERIE,2025-05-30,358.51,346.3193,382.8914,10.79,"20MA눌림목, BB하단반등, 강세다이버전스, 거래량1.7x",2025-06-04,359.77,0.3014,expired,3,-1.4811,1.3807,[],0.0
AFL,2025-06-02,103.8,101.4118,108.5764,10.53,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-06-04,102.83,-0.9845,sell_signal,2,-1.6089,0.5395,['macd_cross_down'],2.0
CMS,2025-06-03,70.92,68.9561,74.8479,10.57,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 거래량1.6x",2025-06-05,68.9561,-2.8192,stop_loss,2,-2.7919,0.0423,[],0.0
AMT,2025-06-04,214.36,208.7468,225.5864,10.57,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2025-06-09,212.83,-0.7638,expired,3,-1.8567,1.3202,[],0.0
BSX,2025-06-05,102.83,100.3368,107.8164,10.53,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-06,103.6644,0.7614,trailing_stop,1,-1.8185,2.8688,[],0.0
IT,2025-06-06,422.55,410.9389,445.7721,10.72,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-11,413.5,-2.1918,expired,3,-2.5938,1.8081,[],0.0
AMT,2025-06-09,212.83,207.4396,223.6107,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열",2025-06-12,217.7,2.2382,expired,3,-0.047,2.3211,[],0.0
DVA,2025-06-10,139.11,134.8371,147.6557,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-13,134.8371,-3.1216,stop_loss,3,-3.2133,1.0711,[],0.0
EQT,2025-06-11,53.97,51.96,57.99,10.64,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-13,55.7037,3.1624,trailing_stop,2,-0.0556,5.5401,[],0.0
AMCR,2025-06-12,46.2,45.0375,48.525,10.4,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2025-06-17,45.35,-1.8898,expired,3,-1.9481,0.0,[],0.0
GD,2025-06-13,283.0,275.875,297.25,10.6,"20MA눌림목, BB하단반등, 돌파(20d_high_breakout), MACD상향, 거래량1.7x, 스퀴즈돌파",2025-06-18,278.53,-1.6295,expired,3,-1.9929,0.3498,[],0.0
CDW,2025-06-16,172.35,166.4486,184.1529,10.61,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-20,170.62,-1.0538,expired,3,-1.7813,0.7833,[],0.0
ALLE,2025-06-17,136.24,132.955,142.81,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-23,139.7578,2.5321,trailing_stop,3,-0.2055,4.6756,[],0.0
AON,2025-06-18,350.83,340.1746,372.1407,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-24,360.68,2.7576,expired,3,0.0,3.0328,[],0.0
AAPL,2025-06-20,201.0,195.1564,212.6871,10.81,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.8x, 스토캐스틱크로스",2025-06-25,201.56,0.2286,expired,3,-1.0149,1.3284,[],0.0
CPAY,2025-06-23,321.85,306.8157,351.9186,10.93,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-26,326.04,1.2518,expired,3,-0.3262,2.6658,[],0.0
ADP,2025-06-24,311.4,304.3811,325.4379,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-06-25,304.3811,-2.304,stop_loss,1,-4.5536,0.0,[],0.0
AAPL,2025-06-25,201.56,195.6104,213.4593,10.68,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-06-30,205.17,1.741,expired,3,-1.1411,2.8924,[],0.0
ADP,2025-06-26,302.98,294.3957,320.1486,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-07-01,310.13,2.3099,expired,3,-0.6865,2.9738,[],0.0
JKHY,2025-06-27,178.32,173.9839,186.9921,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-07-02,179.6438,0.6924,trailing_stop,3,-0.7683,2.7983,[],0.0
AAPL,2025-06-30,205.17,199.3404,216.8293,10.81,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(10d_high_breakout), 거래량1.7x, 스토캐스틱크로스, 스퀴즈돌파",2025-07-02,209.0732,1.8524,trailing_stop,2,0.0,3.9821,[],0.0
LNT,2025-07-01,61.36,60.0743,63.9314,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 거래량1.7x",2025-07-07,61.95,0.9115,expired,3,-1.7112,1.369,[],0.0
KMB,2025-07-02,132.36,129.495,138.09,10.56,"20MA눌림목, 50MA눌림목, 강세다이버전스, MACD상향",2025-07-08,131.4,-0.7753,expired,3,-1.5035,0.4533,[],0.0
ADP,2025-07-03,309.2,300.8504,325.8993,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-07-09,308.41,-0.3055,expired,3,-1.2743,0.5207,[],0.0
T,2025-07-07,28.41,27.7329,29.7643,10.5,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-07-10,27.7329,-2.4335,stop_loss,3,-3.2735,0.176,[],0.0
AON,2025-07-08,354.57,344.9304,373.8493,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, MACD상향, 거래량1.7x",2025-07-11,355.67,0.2602,expired,3,-0.6712,1.6922,[],0.0
ADP,2025-07-09,308.41,300.0068,325.2164,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-07-11,302.65,-1.9176,sell_signal,2,-2.1303,0.0195,"['dead_cross', 'macd_cross_down']",4.5
DTE,2025-07-10,133.66,130.5604,139.8593,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, MACD상향",2025-07-15,133.35,-0.2819,expired,3,-0.9502,1.6385,[],0.0
FRT,2025-07-11,94.88,92.4446,99.7507,10.65,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-07-16,94.34,-0.6191,expired,3,-2.3609,0.4637,[],0.0
BMY,2025-07-14,47.34,45.8111,50.3979,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스",2025-07-17,48.06,1.4709,expired,3,-2.4504,2.1546,[],0.0
ETR,2025-07-15,82.87,80.7357,87.1386,10.26,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 이평정배열",2025-07-17,83.496,0.7054,trailing_stop,2,-0.5913,2.8116,[],0.0
BMY,2025-07-16,47.17,45.5286,50.4529,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 이평정배열, 스토캐스틱크로스",2025-07-21,46.69,-1.0676,expired,3,-1.272,2.5228,[],0.0
CINF,2025-07-17,149.03,144.6746,157.7407,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 이평정배열",2025-07-22,151.0,1.2719,sell_signal,3,-0.463,1.4963,"['stoch_overbought', 'bb_upper_reject']",3.0
FTNT,2025-07-18,105.42,100.2482,115.7636,10.73,"20MA눌림목, 50MA눌림목, 골든크로스, MACD상향, 이평정배열",2025-07-23,105.06,-0.3915,expired,3,-2.1628,1.992,[],0.0
EXPD,2025-07-21,112.54,108.5329,120.5543,10.56,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-07-24,116.84,3.7709,expired,3,0.0,3.8831,[],0.0
CPAY,2025-07-22,334.29,322.8075,357.255,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 골든크로스, 스토캐스틱크로스",2025-07-25,335.87,0.4226,expired,3,-1.6812,3.3414,[],0.0
ADP,2025-07-23,304.23,298.5204,315.6493,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-07-28,306.89,0.8243,expired,3,-0.3221,1.6303,[],0.0
CME,2025-07-24,277.18,269.9671,291.6057,10.53,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-07-29,274.6,-0.9808,sell_signal,3,-1.1978,1.6668,['macd_cross_down'],2.0
AMP,2025-07-25,521.06,504.4218,554.3364,10.86,"20MA눌림목, 50MA눌림목, BB하단반등",2025-07-30,519.75,-0.3014,expired,3,-0.9769,1.7426,[],0.0
FTNT,2025-07-28,104.88,100.4732,113.6936,10.1,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-07-30,100.4732,-4.2517,stop_loss,2,-4.8627,1.9737,[],0.0
AMP,2025-07-29,520.99,503.4261,556.1179,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-01,503.4261,-3.4213,stop_loss,3,-4.67,1.0288,[],0.0
ADP,2025-07-30,310.94,303.9189,324.9821,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 돌파(10d_high_breakout), 이평정배열, 거래량1.8x, 스퀴즈돌파",2025-08-01,303.9189,-2.308,stop_loss,2,-3.6599,1.3893,[],0.0
AON,2025-07-31,355.71,343.7314,379.6671,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-08-04,360.4,1.2685,sell_signal,2,-1.2004,1.4534,['dead_cross'],2.5
KLAC,2025-08-01,886.64,843.0361,973.8478,10.61,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.5x",2025-08-05,883.41,-0.4143,sell_signal,2,-1.2045,3.987,"['bearish_divergence', 'ma_reverse_alignment']",3.0
GEN,2025-08-04,28.98,28.2621,30.4157,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-07,28.2621,-2.5271,stop_loss,3,-4.3133,0.7591,[],0.0
CTRA,2025-08-05,24.32,23.4136,26.1329,10.74,"20MA눌림목, 50MA눌림목, 거래량1.5x",2025-08-08,24.02,-1.2835,expired,3,-2.5493,1.6036,[],0.0
GEN,2025-08-06,28.69,27.9561,30.1579,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-07,27.9561,-2.6081,stop_loss,1,-3.3461,0.8365,[],0.0
PODD,2025-08-07,303.55,290.5889,329.4721,10.46,"50MA눌림목, 돌파(20d_high_breakout), MACD상향, 거래량2.9x, 스토캐스틱크로스",2025-08-12,309.63,1.953,expired,3,-1.2255,3.1099,[],0.0
AMP,2025-08-08,504.96,487.1743,540.5314,10.86,"20MA눌림목, BB하단반등, 강세다이버전스, 스토캐스틱크로스",2025-08-13,509.26,0.8016,expired,3,-1.3763,3.1904,[],0.0
AMP,2025-08-11,506.65,489.0496,541.8507,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-08-14,513.69,1.3395,expired,3,-1.7053,2.8461,[],0.0
CINF,2025-08-12,151.39,145.6954,162.7793,10.84,"20MA눌림목, 50MA눌림목, BB하단반등, 이평정배열, 스토캐스틱크로스",2025-08-14,154.15,1.7731,sell_signal,2,-0.1916,2.1402,['bearish_divergence'],2.0
ADP,2025-08-13,304.95,296.79,321.27,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 거래량1.5x, 스토캐스틱크로스",2025-08-18,302.65,-0.8042,expired,3,-1.6035,0.0033,[],0.0
AMP,2025-08-14,513.69,496.7657,547.5386,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-19,506.26,-1.4964,expired,3,-2.4373,0.3816,[],0.0
DXCM,2025-08-15,80.95,77.0211,88.8079,10.73,"20MA눌림목, 50MA눌림목, MACD상향, 스토캐스틱크로스",2025-08-20,81.67,0.8394,expired,3,-0.7783,1.3589,[],0.0
ADP,2025-08-18,302.65,294.5071,318.9357,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-21,304.94,0.7067,expired,3,-0.1322,2.455,[],0.0
AMP,2025-08-19,506.26,490.2143,538.3514,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-22,516.92,2.0556,expired,3,-1.3926,2.8681,[],0.0
CL,2025-08-20,86.05,83.7068,90.7364,10.66,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-08-25,84.06,-2.3626,expired,3,-2.3823,1.4875,[],0.0
CL,2025-08-21,86.28,84.2079,90.4243,10.66,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스, 골든크로스, 이평정배열",2025-08-25,84.2079,-2.4516,stop_loss,2,-2.6426,1.217,[],0.0
DE,2025-08-22,495.99,475.5107,536.9486,10.56,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-27,493.08,-0.6367,expired,3,-3.2218,0.0746,[],0.0
KLAC,2025-08-25,879.55,841.9675,954.715,10.6,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-28,894.0,1.5929,expired,3,0.0,1.984,[],0.0
ALL,2025-08-26,203.18,197.8946,213.7507,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-08-29,203.45,0.0829,expired,3,-0.2855,0.8318,[],0.0
KMB,2025-08-27,130.21,127.1243,136.3814,10.56,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-02,128.84,-1.1022,expired,3,-1.6819,0.1075,[],0.0
ERIE,2025-08-28,351.36,341.5832,370.9136,10.79,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-02,341.5832,-2.8326,stop_loss,2,-4.0272,1.8187,[],0.0
GILD,2025-08-29,112.97,109.7793,119.3514,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-04,112.77,-0.227,expired,3,-1.496,0.7613,[],0.0
DLTR,2025-09-02,111.35,107.1382,119.7736,10.48,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.8x, 스토캐스틱크로스",2025-09-03,107.1382,-3.8325,stop_loss,1,-11.9892,0.0,[],0.0
FFIV,2025-09-03,309.03,300.1586,326.7729,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-08,320.63,3.7037,expired,3,0.0,3.8087,[],0.0
AVY,2025-09-04,167.03,162.44,176.21,10.62,"20MA눌림목, BB하단반등, 거래량1.5x, 스토캐스틱크로스",2025-09-09,166.88,-0.1398,expired,3,-0.9998,1.4369,[],0.0
BMY,2025-09-05,47.14,45.7707,49.8786,10.8,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-10,47.15,-0.0288,expired,3,-2.7365,0.8061,[],0.0
SCHW,2025-09-08,93.45,90.6493,99.0514,10.85,"20MA눌림목, 50MA눌림목, BB하단반등",2025-09-11,93.94,0.4744,expired,3,-2.1616,0.6742,[],0.0
SCHW,2025-09-09,93.67,90.7161,99.5779,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-12,93.54,-0.1888,expired,3,-1.9643,0.8861,[],0.0
CBOE,2025-09-10,234.51,227.6271,248.2757,10.73,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-15,234.09,-0.2291,expired,3,-0.5245,1.8293,[],0.0
GEN,2025-09-11,29.67,28.8064,31.3971,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-15,28.8064,-2.9606,stop_loss,2,-3.303,0.0,[],0.0
ETN,2025-09-12,365.9,354.4014,388.8971,10.53,"50MA눌림목, 돌파(20d_high_breakout), 이평정배열, 거래량1.6x, 스퀴즈돌파",2025-09-15,370.5968,1.2336,trailing_stop,1,0.0,3.3506,[],0.0
AES,2025-09-15,13.03,12.5232,14.0436,10.43,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.7x",2025-09-17,12.5232,-3.9394,stop_loss,2,-5.3722,0.0767,[],0.0
ADBE,2025-09-16,352.73,335.6814,386.8272,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 스토캐스틱크로스",2025-09-19,365.9,3.6837,expired,3,0.0,5.1399,[],0.0
AMP,2025-09-17,486.17,471.2707,515.9686,10.86,"20MA눌림목, BB하단반등, 강세다이버전스, 거래량1.7x, 스토캐스틱크로스",2025-09-22,494.36,1.6346,expired,3,-0.3682,2.0281,[],0.0
SCHW,2025-09-18,93.28,89.9682,99.9036,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, 강세다이버전스",2025-09-23,93.91,0.6254,expired,3,-0.5146,1.7689,[],0.0
CINF,2025-09-19,156.11,152.3686,163.5929,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향, 이평정배열, 거래량2.5x",2025-09-24,154.52,-1.0685,expired,3,-1.4093,0.0,[],0.0
SCHW,2025-09-22,94.43,91.2886,100.7129,10.85,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-09-24,92.37,-2.2315,sell_signal,2,-2.891,0.5295,['macd_cross_down'],2.0
LVS,2025-09-23,53.07,51.2646,56.6807,10.74,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-26,54.01,1.7212,expired,3,-1.0741,2.6192,[],0.0
DVA,2025-09-24,133.62,129.1339,142.5921,10.71,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-09-29,130.59,-2.3176,expired,3,-3.3079,0.1347,[],0.0
SCHW,2025-09-25,94.78,91.8743,100.5914,10.72,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-09-30,95.47,0.678,expired,3,-0.3376,2.6588,[],0.0
INCY,2025-09-26,82.7,79.8468,88.4064,10.94,"20MA눌림목, 50MA눌림목, BB하단반등, 스토캐스틱크로스",2025-10-01,85.4567,3.2834,trailing_stop,3,-0.2177,5.4897,[],0.0
ADP,2025-09-29,292.66,284.5032,308.9736,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, MACD상향",2025-10-02,289.87,-1.0033,expired,3,-2.6071,0.4271,[],0.0
ADP,2025-09-30,293.5,285.1911,310.1179,10.86,"20MA눌림목, 50MA눌림목, BB하단반등, 거래량1.5x",2025-10-03,291.31,-0.7962,expired,3,-2.4123,0.0477,[],0.0
